QuestID	QuestName	Class	CanShare	CanRepeat	CanAssist	NeedAccept	IsEscortQuest	QuestLevel	RequiredLevel	StartMapID	StartNpcTemplateID	StartDoodadTemplateID	StartItemType	StartItemIndex	MinLevel	MaxLevel	RequireGender	RequireRoleType	CooldownID	PrequestLogic	PrequestID1	PrequestID2	PrequestID3	PrequestID4	SubsequenceID	ForceIndex	StartTime	EndTime	RequireSkillID	MinSkillLevel	RequireLifeSkillID	MinLifeSkillLevel	StartForceIndex1	StartForceValue1	StartForceIndex2	StartForceValue2	StartForceIndex3	StartForceValue3	StartForceIndex4	StartForceValue4	StartRequireItemType1	StartRequireItemIndex1	StartRequireItemAmount1	StartRequireItemType2	StartRequireItemIndex2	StartRequireItemAmount2	StartRequireItemType3	StartRequireItemIndex3	StartRequireItemAmount3	StartRequireItemType4	StartRequireItemIndex4	StartRequireItemAmount4	OfferItemType1	OfferItemIndex1	OfferItemAmount1	OfferItemType2	OfferItemIndex2	OfferItemAmount2	OfferItemType3	OfferItemIndex3	OfferItemAmount3	OfferItemType4	OfferItemIndex4	OfferItemAmount4	EndMapID	EndNpcTemplateID	EndDoodadTemplateID	EndItemType	EndItemIndex	FinishTime	EndRequireItemType1	EndRequireItemIndex1	EndRequireItemAmount1	IsDeleteEndRequireItem1	IsCancelDeleteRequireItem1	DropNpcTemplateID1	DropDoodadTemplateID1	DropItemRate1	IsDropForEach1	EndRequireItemType2	EndRequireItemIndex2	EndRequireItemAmount2	IsDeleteEndRequireItem2	IsCancelDeleteRequireItem2	DropNpcTemplateID2	DropDoodadTemplateID2	DropItemRate2	IsDropForEach2	EndRequireItemType3	EndRequireItemIndex3	EndRequireItemAmount3	IsDeleteEndRequireItem3	IsCancelDeleteRequireItem3	DropNpcTemplateID3	DropDoodadTemplateID3	DropItemRate3	IsDropForEach3	EndRequireItemType4	EndRequireItemIndex4	EndRequireItemAmount4	IsDeleteEndRequireItem4	IsCancelDeleteRequireItem4	DropNpcTemplateID4	DropDoodadTemplateID4	DropItemRate4	IsDropForEach4	EndRequireItemType5	EndRequireItemIndex5	EndRequireItemAmount5	IsDeleteEndRequireItem5	IsCancelDeleteRequireItem5	DropNpcTemplateID5	DropDoodadTemplateID5	DropItemRate5	IsDropForEach5	EndRequireItemType6	EndRequireItemIndex6	EndRequireItemAmount6	IsDeleteEndRequireItem6	IsCancelDeleteRequireItem6	DropNpcTemplateID6	DropDoodadTemplateID6	DropItemRate6	IsDropForEach6	EndRequireItemType7	EndRequireItemIndex7	EndRequireItemAmount7	IsDeleteEndRequireItem7	IsCancelDeleteRequireItem7	DropNpcTemplateID7	DropDoodadTemplateID7	DropItemRate7	IsDropForEach7	EndRequireItemType8	EndRequireItemIndex8	EndRequireItemAmount8	IsDeleteEndRequireItem8	IsCancelDeleteRequireItem8	DropNpcTemplateID8	DropDoodadTemplateID8	DropItemRate8	IsDropForEach8	KillNpcTemplateID1	KillNpcAmount1	KillNpcTemplateID2	KillNpcAmount2	KillNpcTemplateID3	KillNpcAmount3	KillNpcTemplateID4	KillNpcAmount4	QuestValue1	QuestValue2	QuestValue3	QuestValue4	QuestValue5	QuestValue6	QuestValue7	QuestValue8	EndForceIndex1	EndValue1	EndForceIndex2	EndValue2	EndForceIndex3	EndValue3	EndForceIndex4	EndValue4	RelationDoodadID1	RelationDoodadID2	RelationDoodadID3	RelationDoodadID4	RelationDoodadID5	RelationDoodadID6	RelationDoodadID7	RelationDoodadID8	HidePresent	PresentAll1	PresentAll2	PresentAccordToForce1	PresentAccordToForce2	PresentItemType1	PresentItemIndex1	PresentItemAmount1	PresentItemType2	PresentItemIndex2	PresentItemAmount2	PresentItemType3	PresentItemIndex3	PresentItemAmount3	PresentItemType4	PresentItemIndex4	PresentItemAmount4	PresentItemType5	PresentItemIndex5	PresentItemAmount5	PresentItemType6	PresentItemIndex6	PresentItemAmount6	PresentItemType7	PresentItemIndex7	PresentItemAmount7	PresentItemType8	PresentItemIndex8	PresentItemAmount8	PresentItemType9	PresentItemIndex9	PresentItemAmount9	PresentItemType10	PresentItemIndex10	PresentItemAmount10	PresentItemType11	PresentItemIndex11	PresentItemAmount11	PresentItemType12	PresentItemIndex12	PresentItemAmount12	PresentItemType13	PresentItemIndex13	PresentItemAmount13	PresentItemType14	PresentItemIndex14	PresentItemAmount14	PresentItemType15	PresentItemIndex15	PresentItemAmount15	PresentItemType16	PresentItemIndex16	PresentItemAmount16	PresentItemType17	PresentItemIndex17	PresentItemAmount17	PresentItemType18	PresentItemIndex18	PresentItemAmount18	PresentItemType19	PresentItemIndex19	PresentItemAmount19	PresentItemType20	PresentItemIndex20	PresentItemAmount20	PresentItemType21	PresentItemIndex21	PresentItemAmount21	PresentItemType22	PresentItemIndex22	PresentItemAmount22	PresentItemType23	PresentItemIndex23	PresentItemAmount23	PresentItemType24	PresentItemIndex24	PresentItemAmount24	PresentItemType25	PresentItemIndex25	PresentItemAmount25	PresentItemType26	PresentItemIndex26	PresentItemAmount26	PresentItemType27	PresentItemIndex27	PresentItemAmount27	PresentItemType28	PresentItemIndex28	PresentItemAmount28	PresentItemType29	PresentItemIndex29	PresentItemAmount29	PresentItemType30	PresentItemIndex30	PresentItemAmount30	PresentItemType31	PresentItemIndex31	PresentItemAmount31	PresentItemType32	PresentItemIndex32	PresentItemAmount32	PresentExp	PresentMoney	AffectForceIndex1	AffectValue1	AffectForceIndex2	AffectValue2	AffectForceIndex3	AffectValue3	AffectForceIndex4	AffectValue4	AffectSkillID	Proficiency	RepeatCutPercent	PresentAssistIntimacy	PresentAssistExp	ScriptName	_Cat	_Type	_AreaQuest	RewardSkillID	CostMoney	RequireSchoolMask	RequireReputeAll	RequireForceID1	RequireReputeLevelMin1	RequireReputeLevelMax1	RequireForceID2	RequireReputeLevelMin2	RequireReputeLevelMax2	RequireForceID3	RequireReputeLevelMin3	RequireReputeLevelMax3	RequireForceID4	RequireReputeLevelMin4	RequireReputeLevelMax4	_ExpRewardType	_RunTime	_RestTime	_DropItemKills1	_DropItemKills2	_DropItemKills3	_DropItemKills4	_ExpRewardInfo	_IsAssistByScript	_ScriptExtraExp	_IsCalcExpByScript	_ScriptDifficulty	PresentAssistThew	PresentAssistStamina	PresentAssistFriendship	RequireCamp	_DropItemKills5	_DropItemKills6	_DropItemKills7	_DropItemKills8	PresentPrestige	PresentCoinType1	PresentCoinAmount1	PresentContribution	AchievementID	PresentTrain	TeamRequireMode	RequireApprentice	AssistMentorValue	TitlePoint	AddTongDevelopmentPoint	AddTongFund	PresentJustice	PresentExamPrint	PresentActivityAward	PresentArenaAward	PresentExp2Contribution	RewardSkillMaxLevel	Activity	HungUp	AddTongResource	IsAdventure	PreAdventureTaskID	AfterAdventureTaskID	PlayerIdentityType	PlayerIdentityExp	SystemQuest	NextQuestID	AssistNewbie	RewardSkillID1	RewardSkillMaxLevel1	_Notation	PresentVigor	RemoteComplete	BindDoodadID1	BindDoodadID2	BindDoodadID3	BindDoodadID4	BindDoodadID5	BindDoodadID6	BindDoodadID7	BindDoodadID8	AssistMentorAward	PresentItemType33	PresentItemIndex33	PresentItemAmount33	PresentItemType34	PresentItemIndex34	PresentItemAmount34	PresentItemType35	PresentItemIndex35	PresentItemAmount35	PresentItemType36	PresentItemIndex36	PresentItemAmount36	PresentItemType37	PresentItemIndex37	PresentItemAmount37	PresentItemType38	PresentItemIndex38	PresentItemAmount38	PresentItemType39	PresentItemIndex39	PresentItemAmount39	PresentItemType40	PresentItemIndex40	PresentItemAmount40	PresentItemType41	PresentItemIndex41	PresentItemAmount41	PresentItemType42	PresentItemIndex42	PresentItemAmount42	PresentItemType43	PresentItemIndex43	PresentItemAmount43	PresentItemType44	PresentItemIndex44	PresentItemAmount44	PresentItemType45	PresentItemIndex45	PresentItemAmount45	PresentItemType46	PresentItemIndex46	PresentItemAmount46	PresentItemType47	PresentItemIndex47	PresentItemAmount47	PresentItemType48	PresentItemIndex48	PresentItemAmount48	PresentItemType49	PresentItemIndex49	PresentItemAmount49	PresentItemType50	PresentItemIndex50	PresentItemAmount50	PresentItemType51	PresentItemIndex51	PresentItemAmount51	PresentItemType52	PresentItemIndex52	PresentItemAmount52	PresentItemType53	PresentItemIndex53	PresentItemAmount53	PresentItemType54	PresentItemIndex54	PresentItemAmount54	PresentItemType55	PresentItemIndex55	PresentItemAmount55	PresentItemType56	PresentItemIndex56	PresentItemAmount56	PresentItemType57	PresentItemIndex57	PresentItemAmount57	PresentItemType58	PresentItemIndex58	PresentItemAmount58	PresentItemType59	PresentItemIndex59	PresentItemAmount59	PresentItemType60	PresentItemIndex60	PresentItemAmount60	PresentItemType61	PresentItemIndex61	PresentItemAmount61	PresentItemType62	PresentItemIndex62	PresentItemAmount62	PresentItemType63	PresentItemIndex63	PresentItemAmount63	PresentItemType64	PresentItemIndex64	PresentItemAmount64
15464	施援手侠心常在	3707	0					0		108	51559				100																																																		108	51559																																																																																					1																																																																																																																													5350	100000															江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0														0								5			0																							0																																																																																																
15465	兽王庄重现江湖	3707	0					0		108	51559				100						15464																																												108	51559																																																																																					1																																																																																																																													5350	100000															江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0														0								5																										0																																																																																																
15466	习奇艺善心福报	3707	0					0		108	51559				100						15465																																												108	51559																																																																																					1	1																																																																																																																												5350	100000															江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0														0								5																										0																																																																																																
15467	蜀地寻踪雪心狐	3707	0					0		108	51559				100						15466																																												108	51559																																																																																					1																																																																																																																													5350	100000														scripts/Map/江湖百态/驭兽师/quest/刷新雪心狐.lua	江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0														0								5																										0																																																																																																
15468	受惊吓萌宠生忧	3707	0					0		108	51559				100						15467																																												108	51559																																																																																					1																																																																																																																													5350	100000														scripts\Map\江湖百态\驭兽师\quest\跳过清忧虑.lua	江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0														0								5																										0																																																																																																
15469	解忧虑再次出击	3707	0					0		108	51559				100						15468																																												108	51559																																																																																					1																																																																																																																													5350	100000														scripts/Map/江湖百态/驭兽师/quest/刷新雪心狐.lua	江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0														0								5																										0																																																																																																
15470	成使命再结善缘	3707	0					0		108	51559				100						15469																																												108	51559																																																																																																																																																																																																																		5350	100000															江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0														0								5																										0																																																																																																
15471	再战	3707						0		108					100						15470																																												108																																																																																																																																																																																																																																			江湖百态																																																																																																																																																																																	
15472	结束任务	3707						0		108					100						15471																																												108																																																																																																																																																																																																																																			江湖百态																																																																																																																																																																																	
15476	心有所忧思暮朝	3707						0		194	51708				100																																																		194	51708																																																																																																																																																																																																																																		江湖百态																															0	0	0	6													0											0																							0																																																																																																
15477	浩气来袭需提防	3707	0					0		27	4794				100																																																		27	4794																																																																																																																																																																																																																		5350																江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0	4													0											0																							0																																																																																																
15478	覆巢之下无完卵	3707	0					0		153	19916				100																																																		139	51706																																																																																																																																																																																																																		5350	100000															江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0														0								5																										0																																																																																																
15479	暗箭难防莫三思	3707	0					0		27	6461				100						15493																																												27	6461																																																																																					1																																																																																																																													5350															scripts/Map/江湖百态/镖师/quest/习得暗器.lua	江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0	4													0											0																							0																																																																																																
15480	盛世歌舞乱世空	3707	0					0		139	51706				100						15478																																												139	25532																																																																																																																																																																																																																		5350	100000															江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0														0								5																										0																																																																																																
15481	变换身份费疑猜	3707	0					0		27	6461				100						15479																																												27	4794																																																																																																														1				8	18309	1																																																																																														5350																江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪								4																					5			0																																																																																																																							
15482	呼啸之士来何易	3707	0					0		27	4794				100						15481																																												27	4794																																																																																																																																																																																																																		5350															scripts/Map/江湖百态/镖师/quest/绿林任务完成.lua	江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪								4																																																																																																																																															
15483	武之七德破阵乐	3707	0					0		139	25532				100						15480																																												139	51706																																																																																																																																																																																																																		5350	100000															江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪																													5																																																																																																																										
15484	和众之乐聚军心	3707	0					0		139	51706				100						15483																																												139	51706																																																																																																																																																																																																																		5350	100000															江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪																																																																																																																																																							
15485	秦王破阵杀伐意	3707	0					0		139	51706				100						15484																																												139	51706																																																																													23452	20																																																																																																																																				26350	100000															江湖百态																			2							参考经验--32400;下限经验--25950;上限经验--38900;期望杀怪总数(供参考)--26个普通怪																																																																																																																																																							
15486	阵前一舞定乾坤	3707	0					0		139	51706				100						15485																																5	26794	1										139	51706																																																																																					1																																																																																																																													5350	10700														scripts\Map\江湖百态\艺人\quest\艺人_阵前歌舞.lua	江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪																													5																																																																																																																										
15487	梨园子弟报君恩	3707						0		139	51706				100						15486																																												139	51706				120																																																																																	1	1																																																																																																																												5350															scripts\Map\江湖百态\艺人\quest\艺人_任务ID15487.lua	江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪																													5																																																																																																																										
15488	七德兼备乱世休	3707						0		139	51706				100						15487																																												139	51706																																																																																																																																																																																																																		5350	100000														scripts\Map\江湖百态\艺人\quest\艺人_任务15488.lua	江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0														0								5																										0																																																																																																
15489	义援镖局侠气显	3707	0					0		194	51708				100						15476																																												194	51708																																																																													51723	1							1	1	1																																																																																																																											25950															scripts/Map/江湖百态/镖师/quest/寻找镖车下落.lua	江湖百态																			2							参考经验--32400;下限经验--25950;上限经验--38900;期望杀怪总数(供参考)--26个普通怪								6																					5																																																																																																																										
15490	高艺莫负襟怀开	3707						0		194	51708				100						15489																																												194	51708																																																																																																																																																																																																																		5350																江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪								6																																																																																																																																															
15491	六戒需君细参详	3707	0					0		194	51708				100						15490																																												194	51708																																																																																																																																																																																																																																	scripts/Map/江湖百态/镖师/quest/镖师任务完成.lua	江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0	6													0																																		0																																																																																																
15492	常将侠义存心田	3707						0		194	51708				100						15556																																												194	51708																																																																																					1	1																																																																																																																												5350															scripts/Map/江湖百态/镖师/quest/绿林劫镖任务.lua	江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪								4																																																																																																																																															
15493	欲行其事先问计	3707						0		27	4794				100						15477																																												27	6461																																																																																																																																																																																																																		5350																江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪								4																								0																																																																																																																							
15494	常将侠义存心田	3707						0		194	51708				100						15556																																												194	51708																																																																																					1	1																																																																																																																												5350															scripts/Map/江湖百态/镖师/quest/绿林劫镖任务.lua	江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪								2																																																																																																																																															
15495	愿为我谷抛头颅	3707	0					0		27	4794				100						15482																																												27	4794																																																																																					1	1																																																																																																																												5350															scripts/Map/江湖百态/镖师/quest/绿林劫镖任务.lua	江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0	4													0																																		0																																																																																																
15496	恶人休得太猖狂	3707	0					0		25	5130				100																																																		25	5130																																																																																																																																																																																																																		5350																江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0	2													0								5			0																							0																																																																																																
15497	欲行其事先问计	3707	0					0		25	5130				100						15496																																												25	5196																																																																																																																																																																																																																		5350																江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪								2																								0																																																																																																																							
15498	暗箭难防莫三思	3707	0					0		25	5196				100						15497																																												25	5196																																																																																					1																																																																																																																													5350															scripts/Map/江湖百态/镖师/quest/习得暗器.lua	江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪					0	0	0	2													0											0																							0																																																																																																
15499	变换身份费疑猜	3707	0					0		25	5196				100						15498																																												25	5130																																																																																																														1				8	18309	1																																																																																														5350																江湖百态																										参考经验--12700;下限经验--0;上限经验--22850;期望杀怪总数(供参考)--7个普通怪								2																					5			0																																																																																																																							
