Name	TabType	ItemIndex	RandSeed	CountLimit	Durability	ReputeLevel	Price	RequireAchievementRecord	RequireLevel	IsValid	CoinType1	CoinAmount1	Contribution	Prestige	AchievementPoint	ItemType1	ItemIndex1	ItemCount1	MentorValue	RequireTitle	Justice	ExamPrint	ArenaAward	ActivityAward	RequireCorpsValue	MaskCorpsNeedToCheck	CanReturn	TongReputation	TongFund	RequireArenaLevel	RequireArenaLevelExcept2v2	Position
碧落青冥·逝澜之击	CustomWeapon	5269	0	-1	-1	0	4820000			1				45000						7							1					近程武器
碧落青冥·淳苏之击	CustomWeapon	5270	0	-1	-1	0	4820000			1				45000						7							1					近程武器
碧落青冥·逝澜之击	CustomWeapon	5271	0	-1	-1	0	4820000			1				45000						7							1					近程武器
碧落青冥·淳苏之击	CustomWeapon	5272	0	-1	-1	0	4820000			1				45000						7							1					近程武器
剑胆琴心·点霜劲弩	CustomWeapon	6299	0	-1	-1	0	5110000			1				102800						14							1					近程武器
剑胆琴心·连翎劲弩	CustomWeapon	6300	0	-1	-1	0	5110000			1				102800						14							1					近程武器
剑胆琴心·点霜劲弩	CustomWeapon	6301	0	-1	-1	0	5110000			1				102800						14							1					近程武器
剑胆琴心·连翎劲弩	CustomWeapon	6302	0	-1	-1	0	5110000			1				102800						14							1					近程武器
碧落青冥·逝澜囊	CustomWeapon	5243	0	-1	-1	0	2410000			1				22500						7							1					远程武器
碧落青冥·淳苏囊	CustomWeapon	5244	0	-1	-1	0	2410000			1				22500						7							1					远程武器
碧落青冥·逝澜囊	CustomWeapon	5245	0	-1	-1	0	2410000			1				22500						7							1					远程武器
碧落青冥·淳苏囊	CustomWeapon	5246	0	-1	-1	0	2410000			1				22500						7							1					远程武器
剑胆琴心·点霜囊	CustomWeapon	6271	0	-1	-1	0	2550000			1				51400						14							1					远程武器
剑胆琴心·连翎囊	CustomWeapon	6272	0	-1	-1	0	2550000			1				51400						14							1					远程武器
剑胆琴心·点霜囊	CustomWeapon	6273	0	-1	-1	0	2550000			1				51400						14							1					远程武器
剑胆琴心·连翎囊	CustomWeapon	6274	0	-1	-1	0	2550000			1				51400						14							1					远程武器
碧落青冥·逝澜衫	CustomArmor	12150	0	-1	-1	0	4020000			1				37500						6							1					上衣
碧落青冥·淳苏衣	CustomArmor	12151	0	-1	-1	0	4020000			1				37500						6							1					上衣
碧落青冥·逝澜衫	CustomArmor	12152	0	-1	-1	0	4020000			1				37500						6							1					上衣
碧落青冥·淳苏衣	CustomArmor	12153	0	-1	-1	0	4020000			1				37500						6							1					上衣
